building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
MU-U1,MU-U1,CAN_Z5,0,0,0,0,IAL,190.6339,40.1667,85.2995,28.2749,7.1881,24.5633,0.0952,20.0871,tier3,97,3218,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-U1\MU-U1_IAL_20260910_070823\MU-U1_IAL_20260910_070823.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-U1\MU-U1_IAL_20260910_070823\results
MU-W,MU-W,CAN_Z5,0,0,0,0,IAL,237.7574,69.0905,92.0911,31.2379,6.55,33.3253,0.6208,82.3473,tier3,49,2033,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-W\MU-W_IAL_20260910_070852\MU-W_IAL_20260910_070852.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-W\MU-W_IAL_20260910_070852\results
MU-W2,MU-W2,CAN_Z5,0,0,0,0,IAL,164.3464,82.4252,28.6661,12.7585,8.0723,26.6702,0.5676,121.7119,tier3,0,1652,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-W2\MU-W2_IAL_20260910_070949\MU-W2_IAL_20260910_070949.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\MU-W2\MU-W2_IAL_20260910_070949\results
CC-B,CC-B,CAN_Z5,0,0,0,0,IAL,221.1319,50.3726,92.1489,18.3091,14.704,33.087,0.2231,30.7526,tier3,7,2056,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-B\CC-B_IAL_20260910_070956\CC-B_IAL_20260910_070956.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-B\CC-B_IAL_20260910_070956\results
CC-S1,CC-S1,CAN_Z5,0,0,0,0,IAL,338.1963,109.6265,89.0743,25.3999,36.4041,49.9928,1.1638,127.1524,tier3,0,234,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-S1\CC-S1_IAL_20260910_071130\CC-S1_IAL_20260910_071130.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-S1\CC-S1_IAL_20260910_071130\results
CC-S2,CC-S2,CAN_Z5,0,0,0,0,IAL,422.1306,130.967,96.2027,25.0101,63.7546,54.597,1.3067,183.8748,tier3,0,114,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-S2\CC-S2_IAL_20260910_071302\CC-S2_IAL_20260910_071302.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-S2\CC-S2_IAL_20260910_071302\results
CC-E1,CC-E1,CAN_Z5,0,0,0,0,IAL,200.6342,33.6321,102.0122,12.4362,16.4094,29.1179,0.1835,27.9429,tier3,30,1910,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-E1\CC-E1_IAL_20260910_071311\CC-E1_IAL_20260910_071311.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-E1\CC-E1_IAL_20260910_071311\results
CC-E2,CC-E2,CAN_Z5,0,0,0,0,IAL,303.376,109.3117,113.0947,20.8584,22.8616,33.0712,0.798,52.2445,tier3,31,1629,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-E2\CC-E2_IAL_20260910_071426\CC-E2_IAL_20260910_071426.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-E2\CC-E2_IAL_20260910_071426\results
CC-E3,CC-E3,CAN_Z5,0,0,0,0,IAL,300.1283,96.6494,119.0777,23.2818,21.5792,35.9674,0.6951,55.2581,tier3,144,1984,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-E3\CC-E3_IAL_20260910_071453\CC-E3_IAL_20260910_071453.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-E3\CC-E3_IAL_20260910_071453\results
CC-FD1,CC-FD1,CAN_Z5,0,0,0,0,IAL,279.7582,40.5521,163.608,29.1811,12.1229,31.0327,0.107,8.958,tier3,2,1927,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-FD1\CC-FD1_IAL_20260910_071456\CC-FD1_IAL_20260910_071456.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-FD1\CC-FD1_IAL_20260910_071456\results
CC-FD2,CC-FD2,CAN_Z5,0,0,0,0,IAL,248.1699,41.302,130.2937,22.9159,13.0638,33.3833,0.1704,15.5752,tier3,39,8313,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-FD2\CC-FD2_IAL_20260910_071518\CC-FD2_IAL_20260910_071518.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-FD2\CC-FD2_IAL_20260910_071518\results
CC-FD3,CC-FD3,CAN_Z5,0,0,0,0,IAL,229.5105,41.843,105.479,29.5064,13.2329,34.7873,0.1541,13.0938,tier3,58,12756,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-FD3\CC-FD3_IAL_20260910_071554\CC-FD3_IAL_20260910_071554.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v3\CAN_Z5\CC-FD3\CC-FD3_IAL_20260910_071554\results
RS-I1,RS-I1,CAN_Z7A,0,0,0,0,IAL,304.7587,122.8555,85.7101,40.1497,8.3181,42.9957,0.7686,107.7649,tier3,69,922,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-I1\RS-I1_IAL_20260910_064957\RS-I1_IAL_20260910_064957.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-I1\RS-I1_IAL_20260910_064957\results
RS-S,RS-S,CAN_Z7A,0,0,0,0,IAL,277.6114,123.407,30.9028,36.6597,7.8114,73.2828,1.0516,95.217,tier3,0,1178,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-S\RS-S_IAL_20260910_064957\RS-S_IAL_20260910_064957.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-S\RS-S_IAL_20260910_064957\results
RS-I2,RS-I2,CAN_Z7A,0,0,0,0,IAL,292.3769,120.3064,98.2973,31.1687,9.4703,29.4527,0.4224,82.6495,tier3,115,4952,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-I2\RS-I2_IAL_20260910_064957\RS-I2_IAL_20260910_064957.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-I2\RS-I2_IAL_20260910_064957\results
RS-I3,RS-I3,CAN_Z7A,0,0,0,0,IAL,277.4103,132.2122,49.3722,23.7147,10.3464,57.3324,0.6524,136.9142,tier3,0,723,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-I3\RS-I3_IAL_20260910_064957\RS-I3_IAL_20260910_064957.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-I3\RS-I3_IAL_20260910_064957\results
RS-I4,RS-I4,CAN_Z7A,0,0,0,0,IAL,293.1735,112.6233,110.3204,32.4411,9.0952,25.4283,0.273,89.439,tier3,115,4374,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-I4\RS-I4_IAL_20260910_064957\RS-I4_IAL_20260910_064957.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RS-I4\RS-I4_IAL_20260910_064957\results
RC-HR1,RC-HR1,CAN_Z7A,0,0,0,0,IAL,220.4153,54.5067,91.1535,48.2189,4.2727,19.1672,0.0227,44.598,tier3,138,3782,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-HR1\RC-HR1_IAL_20260910_064957\RC-HR1_IAL_20260910_064957.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-HR1\RC-HR1_IAL_20260910_064957\results
RC-HR2,RC-HR2,CAN_Z7A,0,0,0,0,IAL,218.3786,58.9757,80.8962,51.8398,3.857,19.0293,0.0409,29.4855,tier3,92,2575,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-HR2\RC-HR2_IAL_20260910_064957\RC-HR2_IAL_20260910_064957.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-HR2\RC-HR2_IAL_20260910_064957\results
RC-MR1,RC-MR1,CAN_Z7A,0,0,0,0,IAL,192.1782,50.7026,65.5232,37.9862,5.0929,30.9992,0.0,71.7195,tier3,92,1061,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-MR1\RC-MR1_IAL_20260910_064957\RC-MR1_IAL_20260910_064957.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-MR1\RC-MR1_IAL_20260910_064957\results
RC-MR2,RC-MR2,CAN_Z7A,0,0,0,0,IAL,207.7446,52.0896,85.5893,43.6916,4.7934,19.3399,0.0,63.3927,tier3,184,5040,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-MR2\RC-MR2_IAL_20260910_065324\RC-MR2_IAL_20260910_065324.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-MR2\RC-MR2_IAL_20260910_065324\results
RC-MR3,RC-MR3,CAN_Z7A,0,0,0,0,IAL,207.302,52.8599,84.3739,43.6944,4.7933,19.3398,0.0,63.3927,tier3,276,7268,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-MR3\RC-MR3_IAL_20260910_065411\RC-MR3_IAL_20260910_065411.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-MR3\RC-MR3_IAL_20260910_065411\results
RC-D,RC-D,CAN_Z7A,0,0,0,0,IAL,179.5576,83.3912,20.4917,23.5645,4.7017,46.5502,0.0,98.6726,tier3,0,553,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-D\RC-D_IAL_20260910_065459\RC-D_IAL_20260910_065459.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-D\RC-D_IAL_20260910_065459\results
RC-ML,RC-ML,CAN_Z7A,0,0,0,0,IAL,178.608,74.6863,20.0456,26.0059,5.2214,51.6957,0.0,91.1518,tier3,0,597,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-ML\RC-ML_IAL_20260910_065538\RC-ML_IAL_20260910_065538.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-ML\RC-ML_IAL_20260910_065538\results
RC-T,RC-T,CAN_Z7A,0,0,0,0,IAL,177.6169,65.5253,19.5912,28.5735,5.7679,57.1062,0.0,83.5595,tier3,0,641,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-T\RC-T_IAL_20260910_065545\RC-T_IAL_20260910_065545.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-T\RC-T_IAL_20260910_065545\results
RC-R,RC-R,CAN_Z7A,0,0,0,0,IAL,178.9349,81.7521,21.5098,23.5629,4.7017,46.5502,0.0,88.6611,tier3,0,289,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-R\RC-R_IAL_20260910_065639\RC-R_IAL_20260910_065639.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\RC-R\RC-R_IAL_20260910_065639\results
IC-DC,IC-DC,CAN_Z7A,0,0,0,0,IAL,6348.8197,83.0815,3003.7425,10.515,31.9409,3215.7605,0.4886,162.3458,tier3,0,167,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\IC-DC\IC-DC_IAL_20260910_065641\IC-DC_IAL_20260910_065641.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\IC-DC\IC-DC_IAL_20260910_065641\results
IC-DE,IC-DE,CAN_Z7A,0,0,0,0,IAL,21514.176,101.0637,10615.1575,13.232,24.4445,10755.9113,0.6597,117.9902,tier3,0,189,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\IC-DE\IC-DE_IAL_20260910_065911\IC-DE_IAL_20260910_065911.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\IC-DE\IC-DE_IAL_20260910_065911\results
MU-C1,MU-C1,CAN_Z7A,0,0,0,0,IAL,331.4057,90.6994,140.6075,37.2642,11.4508,45.5953,0.5027,25.3433,tier3,130,5497,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-C1\MU-C1_IAL_20260910_070026\MU-C1_IAL_20260910_070026.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-C1\MU-C1_IAL_20260910_070026\results
MU-C2,MU-C2,CAN_Z7A,0,0,0,0,IAL,243.2012,81.7461,84.635,33.8919,7.683,28.9158,0.2308,21.7243,tier3,93,3784,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-C2\MU-C2_IAL_20260910_070040\MU-C2_IAL_20260910_070040.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-C2\MU-C2_IAL_20260910_070040\results
MU-HC,MU-HC,CAN_Z7A,0,0,0,0,IAL,300.5044,94.1155,116.782,45.0663,8.1167,32.0933,0.4719,46.0301,tier3,94,6746,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-HC\MU-HC_IAL_20260910_070139\MU-HC_IAL_20260910_070139.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-HC\MU-HC_IAL_20260910_070139\results
MU-HS,MU-HS,CAN_Z7A,0,0,0,0,IAL,295.6911,121.2114,74.3933,40.75,10.1244,44.0347,0.895,80.3642,tier3,69,1177,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-HS\MU-HS_IAL_20260910_070249\MU-HS_IAL_20260910_070249.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-HS\MU-HS_IAL_20260910_070249\results
MU-L,MU-L,CAN_Z7A,0,0,0,0,IAL,285.8615,105.5577,87.179,43.5576,7.359,36.9605,0.5043,73.7191,tier3,92,3518,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-L\MU-L_IAL_20260910_070408\MU-L_IAL_20260910_070408.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-L\MU-L_IAL_20260910_070408\results
MU-S1,MU-S1,CAN_Z7A,0,0,0,0,IAL,349.9052,107.5235,129.4059,43.5409,18.1768,38.3304,0.688,69.8097,tier3,117,5304,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-S1\MU-S1_IAL_20260910_070730\MU-S1_IAL_20260910_070730.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-S1\MU-S1_IAL_20260910_070730\results
MU-S2,MU-S2,CAN_Z7A,0,0,0,0,IAL,307.3703,100.1957,95.9618,44.2313,21.631,29.0319,0.6289,97.8372,tier3,115,3562,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-S2\MU-S2_IAL_20260910_070829\MU-S2_IAL_20260910_070829.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-S2\MU-S2_IAL_20260910_070829\results
MU-U1,MU-U1,CAN_Z7A,0,0,0,0,IAL,209.4558,68.7762,75.478,28.2768,7.2062,24.5633,0.0952,20.656,tier3,93,3216,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-U1\MU-U1_IAL_20260910_070938\MU-U1_IAL_20260910_070938.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-U1\MU-U1_IAL_20260910_070938\results
MU-W,MU-W,CAN_Z7A,0,0,0,0,IAL,267.1736,111.3649,79.1789,31.2564,6.5858,33.3253,0.6208,72.3144,tier3,47,2031,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-W\MU-W_IAL_20260910_070938\MU-W_IAL_20260910_070938.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-W\MU-W_IAL_20260910_070938\results
MU-W2,MU-W2,CAN_Z7A,0,0,0,0,IAL,208.3807,131.9847,23.0494,12.763,8.1452,26.6702,0.5676,115.3214,tier3,0,1650,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-W2\MU-W2_IAL_20260910_070942\MU-W2_IAL_20260910_070942.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\MU-W2\MU-W2_IAL_20260910_070942\results
CC-B,CC-B,CAN_Z7A,0,0,0,0,IAL,236.0914,83.3102,74.1326,18.3121,14.7396,33.087,0.2231,30.3354,tier3,1,2052,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-B\CC-B_IAL_20260910_070946\CC-B_IAL_20260910_070946.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-B\CC-B_IAL_20260910_070946\results
CC-S1,CC-S1,CAN_Z7A,0,0,0,0,IAL,384.4788,167.8521,77.1742,25.4092,36.4825,49.9928,1.1638,127.3802,tier3,27,228,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-S1\CC-S1_IAL_20260910_071137\CC-S1_IAL_20260910_071137.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-S1\CC-S1_IAL_20260910_071137\results
CC-S2,CC-S2,CAN_Z7A,0,0,0,0,IAL,472.3521,195.8477,81.7216,25.0195,63.8677,54.597,1.3067,184.7222,tier3,0,112,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-S2\CC-S2_IAL_20260910_071326\CC-S2_IAL_20260910_071326.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-S2\CC-S2_IAL_20260910_071326\results
CC-E1,CC-E1,CAN_Z7A,0,0,0,0,IAL,213.3373,59.0893,89.2067,12.4414,16.428,29.1137,0.1835,27.7405,tier3,27,1876,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-E1\CC-E1_IAL_20260910_071332\CC-E1_IAL_20260910_071332.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-E1\CC-E1_IAL_20260910_071332\results
CC-E2,CC-E2,CAN_Z7A,0,0,0,0,IAL,349.5416,167.9623,100.5612,20.8672,22.8864,33.0627,0.798,50.4107,tier3,26,1625,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-E2\CC-E2_IAL_20260910_071431\CC-E2_IAL_20260910_071431.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-E2\CC-E2_IAL_20260910_071431\results
CC-E3,CC-E3,CAN_Z7A,0,0,0,0,IAL,339.7017,149.4336,105.8162,23.2938,21.5937,35.9671,0.6951,53.4239,tier3,72,1980,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-E3\CC-E3_IAL_20260910_071446\CC-E3_IAL_20260910_071446.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-E3\CC-E3_IAL_20260910_071446\results
CC-FD1,CC-FD1,CAN_Z7A,0,0,0,0,IAL,280.348,70.9909,133.7077,29.1822,12.1722,31.0327,0.107,8.8687,tier3,2,1917,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-FD1\CC-FD1_IAL_20260910_071512\CC-FD1_IAL_20260910_071512.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-FD1\CC-FD1_IAL_20260910_071512\results
CC-FD2,CC-FD2,CAN_Z7A,0,0,0,0,IAL,257.5042,72.5543,108.3343,22.9169,13.0999,33.3833,0.1704,15.4007,tier3,7,8307,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-FD2\CC-FD2_IAL_20260910_071534\CC-FD2_IAL_20260910_071534.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_a1_IAL_20260910_v4\CAN_Z7A\CC-FD2\CC-FD2_IAL_20260910_071534\results
