zone,building_id,building_type,standard,env_flag,hvac_flag,dhw_flag,eem4_flag,scenario_tag,EUI_total_kWh_m2,EUI_heating_kWh_m2,EUI_cooling_kWh_m2,EUI_DHW_kWh_m2,EUI_lights_kWh_m2,EUI_equip_kWh_m2,EUI_fans_pumps_kWh_m2,PV_gen_kWh_m2,pv_track,n_severes,n_warnings,idf_path,output_path
Z7B,CC-FD1,CC-FD1,CAN_Z7B,0,1,1,0,EEM_J_HVAC_DHW,81.6247,6.7827,4.0816,9.118,12.8219,31.0327,12.2724,7.6202,tier3,11,2212,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD1\CC-FD1_EEM_J_HVAC_DHW_20260708_004859\CC-FD1_EEM_J_HVAC_DHW_20260708_004859.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD1\CC-FD1_EEM_J_HVAC_DHW_20260708_004859\results
Z7B,CC-FD1,CC-FD1,CAN_Z7B,0,1,1,1,EEM_J_HVAC_DHW_EEM4,62.4496,7.7836,3.1777,9.118,6.5267,19.5945,10.5729,7.6202,tier3,33,2588,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD1\CC-FD1_EEM_J_HVAC_DHW_EEM4_20260708_005051\CC-FD1_EEM_J_HVAC_DHW_EEM4_20260708_005051.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD1\CC-FD1_EEM_J_HVAC_DHW_EEM4_20260708_005051\results
Z7B,CC-FD1,CC-FD1,CAN_Z7B,0,1,0,0,EEM_J_HVAC_ONLY,101.1676,6.2987,4.087,29.1887,12.8219,31.0327,12.2233,7.6202,tier3,10,1965,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD1\CC-FD1_EEM_J_HVAC_ONLY_20260708_004655\CC-FD1_EEM_J_HVAC_ONLY_20260708_004655.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD1\CC-FD1_EEM_J_HVAC_ONLY_20260708_004655\results
Z7B,CC-FD1,CC-FD1,CAN_Z7B,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,82.004,7.299,3.1832,29.1904,6.5267,19.5945,10.5344,7.6202,tier3,30,2365,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD1\CC-FD1_EEM_J_HVAC_ONLY_EEM4_20260708_004922\CC-FD1_EEM_J_HVAC_ONLY_EEM4_20260708_004922.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD1\CC-FD1_EEM_J_HVAC_ONLY_EEM4_20260708_004922\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,0,0,0,0,EEM_J_DEFAULT,132.0473,40.8784,4.0362,22.9087,13.47,33.3833,8.1909,0.9478,native,35,10646,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_DEFAULT_20260708_005156\CC-FD2_EEM_J_DEFAULT_20260708_005156.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_DEFAULT_20260708_005156\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,0,0,1,0,EEM_J_DHW_ONLY,116.8885,42.1726,3.9382,6.488,13.485,33.3833,8.2242,13.2745,tier3,10,10937,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_DHW_ONLY_20260708_005220\CC-FD2_EEM_J_DHW_ONLY_20260708_005220.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_DHW_ONLY_20260708_005220\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,0,0,1,1,EEM_J_DHW_ONLY_EEM4,100.9672,48.0207,2.9102,6.4928,6.5063,21.363,6.462,13.2745,tier3,29,11522,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_DHW_ONLY_EEM4_20260708_005422\CC-FD2_EEM_J_DHW_ONLY_EEM4_20260708_005422.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_DHW_ONLY_EEM4_20260708_005422\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,0,0,0,1,EEM_J_EEM4_ONLY,116.3168,46.984,2.919,22.9104,6.5063,21.363,6.422,13.2745,tier3,23,11255,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_EEM4_ONLY_20260708_005351\CC-FD2_EEM_J_EEM4_ONLY_20260708_005351.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_EEM4_ONLY_20260708_005351\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,1,0,0,0,EEM_J_ENVELOPE,121.5255,28.6357,4.5796,22.9105,13.2991,33.3833,9.5851,13.2498,tier3,901,10676,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENVELOPE_20260708_005213\CC-FD2_EEM_J_ENVELOPE_20260708_005213.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENVELOPE_20260708_005213\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,1,0,0,1,EEM_J_ENVELOPE_EEM4,102.3129,32.3373,3.3458,22.9117,6.3593,21.363,6.7873,13.2746,tier3,102,11254,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENVELOPE_EEM4_20260708_005358\CC-FD2_EEM_J_ENVELOPE_EEM4_20260708_005358.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENVELOPE_EEM4_20260708_005358\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,1,0,1,0,EEM_J_ENV_DHW,104.962,29.4307,4.4471,6.4523,13.311,33.3833,8.7353,13.2746,tier3,70,10962,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_DHW_20260708_005317\CC-FD2_EEM_J_ENV_DHW_20260708_005317.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_DHW_20260708_005317\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,1,0,1,1,EEM_J_ENV_DHW_EEM4,86.9387,33.3797,3.3384,6.4617,6.3593,21.363,6.828,13.2746,tier3,82,11520,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_DHW_EEM4_20260708_005450\CC-FD2_EEM_J_ENV_DHW_EEM4_20260708_005450.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_DHW_EEM4_20260708_005450\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,1,1,0,0,EEM_J_ENV_HVAC,99.4405,5.5232,4.4585,22.9294,13.2991,33.3833,10.7595,13.2498,tier3,898,11047,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_HVAC_20260708_005235\CC-FD2_EEM_J_ENV_HVAC_20260708_005235.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_HVAC_20260708_005235\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,1,1,1,0,EEM_J_ENV_HVAC_DHW,84.106,6.5461,4.4508,6.5275,13.2991,33.3833,10.8183,13.2498,tier3,121,11272,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_HVAC_DHW_20260708_005336\CC-FD2_EEM_J_ENV_HVAC_DHW_20260708_005336.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_HVAC_DHW_20260708_005336\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,63.0573,7.5891,3.3721,6.5369,6.351,21.363,8.7241,13.2498,tier3,796,11842,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_HVAC_DHW_EEM4_20260708_005541\CC-FD2_EEM_J_ENV_HVAC_DHW_EEM4_20260708_005541.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_HVAC_DHW_EEM4_20260708_005541\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,1,1,0,1,EEM_J_ENV_HVAC_EEM4,77.2615,6.3138,3.2707,22.9309,6.3593,21.363,7.8612,13.2746,tier3,107,11622,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_HVAC_EEM4_20260708_005444\CC-FD2_EEM_J_ENV_HVAC_EEM4_20260708_005444.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_ENV_HVAC_EEM4_20260708_005444\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,0,1,1,0,EEM_J_HVAC_DHW,84.2743,8.5057,3.8063,6.4865,13.485,33.3833,9.455,13.2745,tier3,17,11297,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_HVAC_DHW_20260708_005328\CC-FD2_EEM_J_HVAC_DHW_20260708_005328.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_HVAC_DHW_20260708_005328\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,0,1,1,1,EEM_J_HVAC_DHW_EEM4,63.7218,9.6237,2.8274,6.4866,6.5063,21.363,7.7484,13.2745,tier3,28,11886,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_HVAC_DHW_EEM4_20260708_005528\CC-FD2_EEM_J_HVAC_DHW_EEM4_20260708_005528.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_HVAC_DHW_EEM4_20260708_005528\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,0,1,0,0,EEM_J_HVAC_ONLY,99.6566,7.4751,3.815,22.9271,13.485,33.3833,9.4189,13.2745,tier3,20,11022,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_HVAC_ONLY_20260708_005216\CC-FD2_EEM_J_HVAC_ONLY_20260708_005216.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_HVAC_ONLY_20260708_005216\results
Z7B,CC-FD2,CC-FD2,CAN_Z7B,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,79.1035,8.5951,2.8356,22.9291,6.5063,21.363,7.7087,13.2745,tier3,23,11606,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_HVAC_ONLY_EEM4_20260708_005414\CC-FD2_EEM_J_HVAC_ONLY_EEM4_20260708_005414.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD2\CC-FD2_EEM_J_HVAC_ONLY_EEM4_20260708_005414\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,0,0,0,0,EEM_J_DEFAULT,150.4042,50.8282,4.8908,29.4998,13.8478,34.7873,9.5305,0.2775,native,21,15810,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_DEFAULT_20260708_005604\CC-FD3_EEM_J_DEFAULT_20260708_005604.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_DEFAULT_20260708_005604\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,0,0,1,0,EEM_J_DHW_ONLY,131.446,51.8964,4.8046,9.5829,13.8712,34.7873,9.4766,11.3692,tier3,19,16217,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_DHW_ONLY_20260708_005631\CC-FD3_EEM_J_DHW_ONLY_20260708_005631.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_DHW_ONLY_20260708_005631\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,0,0,1,1,EEM_J_DHW_ONLY_EEM4,116.5947,58.45,3.6364,9.5679,7.0202,23.0718,7.6551,11.3692,tier3,27,16900,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_DHW_ONLY_EEM4_20260708_005830\CC-FD3_EEM_J_DHW_ONLY_EEM4_20260708_005830.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_DHW_ONLY_EEM4_20260708_005830\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,0,0,0,1,EEM_J_EEM4_ONLY,136.0486,58.0176,3.6364,29.5007,7.0202,23.0718,7.6083,11.3692,tier3,27,16493,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_EEM4_ONLY_20260708_005759\CC-FD3_EEM_J_EEM4_ONLY_20260708_005759.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_EEM4_ONLY_20260708_005759\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,1,0,0,0,EEM_J_ENVELOPE,134.4995,34.0598,5.5781,29.5007,13.6057,34.7873,9.9396,11.3694,tier3,38,15882,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENVELOPE_20260708_005630\CC-FD3_EEM_J_ENVELOPE_20260708_005630.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENVELOPE_20260708_005630\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,1,0,0,1,EEM_J_ENVELOPE_EEM4,118.4563,39.8416,4.2357,29.502,6.7881,23.0718,7.8246,11.3694,tier3,39,16530,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENVELOPE_EEM4_20260708_005802\CC-FD3_EEM_J_ENVELOPE_EEM4_20260708_005802.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENVELOPE_EEM4_20260708_005802\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,1,0,1,0,EEM_J_ENV_DHW,115.0714,34.4984,5.5784,9.5851,13.6057,34.7873,9.988,11.3694,tier3,48,16266,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_DHW_20260708_005719\CC-FD3_EEM_J_ENV_DHW_20260708_005719.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_DHW_20260708_005719\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,1,0,1,1,EEM_J_ENV_DHW_EEM4,98.9797,40.2655,4.2358,9.5532,6.7881,23.0718,7.8727,11.3694,tier3,51,16902,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_DHW_EEM4_20260708_005901\CC-FD3_EEM_J_ENV_DHW_EEM4_20260708_005901.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_DHW_EEM4_20260708_005901\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,1,1,0,0,EEM_J_ENV_HVAC,107.2244,5.5072,5.5187,29.5163,13.6057,34.7873,11.3072,11.3694,tier3,50,15969,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_HVAC_20260708_005639\CC-FD3_EEM_J_ENV_HVAC_20260708_005639.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_HVAC_20260708_005639\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,1,1,1,0,EEM_J_ENV_HVAC_DHW,87.7721,5.9532,5.5189,9.5715,13.6057,34.7873,11.3534,11.3694,tier3,56,16357,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_HVAC_DHW_20260708_005745\CC-FD3_EEM_J_ENV_HVAC_DHW_20260708_005745.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_HVAC_DHW_20260708_005745\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,1,1,1,1,EEM_J_ENV_HVAC_DHW_EEM4,67.1119,7.0002,4.2179,9.5723,6.7881,23.0718,9.3168,11.3694,tier3,51,16990,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_HVAC_DHW_EEM4_20260708_005942\CC-FD3_EEM_J_ENV_HVAC_DHW_EEM4_20260708_005942.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_HVAC_DHW_EEM4_20260708_005942\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,1,1,0,1,EEM_J_ENV_HVAC_EEM4,86.5711,6.5636,4.2178,29.5181,6.7881,23.0718,9.2669,11.3694,tier3,23,16605,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_HVAC_EEM4_20260708_005835\CC-FD3_EEM_J_ENV_HVAC_EEM4_20260708_005835.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_ENV_HVAC_EEM4_20260708_005835\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,0,1,1,0,EEM_J_HVAC_DHW,89.2867,8.1534,4.7376,9.5666,13.8712,34.7873,11.1912,11.3692,tier3,14,16291,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_HVAC_DHW_20260708_005728\CC-FD3_EEM_J_HVAC_DHW_20260708_005728.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_HVAC_DHW_20260708_005728\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,0,1,1,1,EEM_J_HVAC_DHW_EEM4,69.3311,9.5113,3.612,9.5581,7.0202,23.0718,9.4126,11.3692,tier3,24,16967,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_HVAC_DHW_EEM4_20260708_005915\CC-FD3_EEM_J_HVAC_DHW_EEM4_20260708_005915.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_HVAC_DHW_EEM4_20260708_005915\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,0,1,0,0,EEM_J_HVAC_ONLY,108.7403,7.7071,4.7376,29.5142,13.8712,34.7873,11.1439,11.3692,tier3,12,15899,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_HVAC_ONLY_20260708_005630\CC-FD3_EEM_J_HVAC_ONLY_20260708_005630.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_HVAC_ONLY_20260708_005630\results
Z7B,CC-FD3,CC-FD3,CAN_Z7B,0,1,0,1,EEM_J_HVAC_ONLY_EEM4,88.8003,9.071,3.612,29.517,7.0202,23.0718,9.3638,11.3692,tier3,20,16565,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_HVAC_ONLY_EEM4_20260708_005819\CC-FD3_EEM_J_HVAC_ONLY_EEM4_20260708_005819.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-FD3\CC-FD3_EEM_J_HVAC_ONLY_EEM4_20260708_005819\results
Z7B,CC-S1,CC-S1,CAN_Z7B,0,0,0,0,EEM_J_DEFAULT,289.9035,126.6565,5.3957,25.6404,36.4619,56.2687,12.0262,3.8249,native,6,300,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-S1\CC-S1_EEM_J_DEFAULT_20260708_003414\CC-S1_EEM_J_DEFAULT_20260708_003414.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-S1\CC-S1_EEM_J_DEFAULT_20260708_003414\results
Z7B,CC-S1,CC-S1,CAN_Z7B,0,0,1,0,EEM_J_DHW_ONLY,272.5628,131.7868,5.0359,3.5496,36.6011,56.2687,11.8664,110.3829,tier3,23,402,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-S1\CC-S1_EEM_J_DHW_ONLY_20260708_003427\CC-S1_EEM_J_DHW_ONLY_20260708_003427.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-S1\CC-S1_EEM_J_DHW_ONLY_20260708_003427\results
Z7B,CC-S1,CC-S1,CAN_Z7B,0,0,1,1,EEM_J_DHW_ONLY_EEM4,253.5127,146.2584,2.8213,3.5586,17.0838,45.7683,10.9245,110.3829,tier3,5,423,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-S1\CC-S1_EEM_J_DHW_ONLY_EEM4_20260708_003518\CC-S1_EEM_J_DHW_ONLY_EEM4_20260708_003518.idf,C:\Users\o_iseri\Desktop\idf_reader\0_BEM_Setup\SimResults_neighbourhoods\option_9_j_20260707_v2\CAN_Z7B\CC-S1\CC-S1_EEM_J_DHW_ONLY_EEM4_20260708_003518\results
